Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,DaysToShip
4682,CA-2013-169215,2013-07-15,2013-07-19,Second class,RE-19450,Richard Eichhorn,Consumer,United states,Auburn,New york,13021,East,OFF-FA-10000936,Office supplies,Office supplies,Acco Hot Clips Clips to Go,29.61,9,0.00,13.32,4
4683,CA-2013-127698,2013-12-02,2013-12-02,Same day,MV-18190,Mike Vittorini,Consumer,United states,Raleigh,North carolina,27604,South,TEC-PH-10003811,Technology,Technology,Jabra Supreme Plus Driver Edition Headset,863.93,9,0.20,86.39,0
4684,CA-2013-159912,2013-08-30,2013-09-04,Standard class,GB-14530,George Bell,Corporate,United states,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,4,0.40,-56.45,5
4685,CA-2013-159912,2013-08-30,2013-09-04,Standard class,GB-14530,George Bell,Corporate,United states,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853,Furniture,Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,0.50,-81.94,5
4686,CA-2013-159912,2013-08-30,2013-09-04,Standard class,GB-14530,George Bell,Corporate,United states,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002071,Office supplies,Office supplies,Fellowes Black Plastic Comb Bindings,3.49,2,0.70,-2.79,5
4687,CA-2013-159912,2013-08-30,2013-09-04,Standard class,GB-14530,George Bell,Corporate,United states,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000053,Office supplies,Office supplies,Revere Boxed Rubber Bands by Revere,10.58,7,0.20,-2.38,5
4688,CA-2013-101987,2013-06-25,2013-07-01,Standard class,HL-15040,Hunter Lopez,Consumer,United states,Richmond,Indiana,47374,Central,TEC-PH-10001305,Technology,Technology,Panasonic KX TS208W Corded phone,440.91,9,0.00,123.45,6
4689,US-2014-154851,2014-03-31,2014-04-04,Standard class,BP-11155,Becky Pak,Consumer,United states,Lancaster,Pennsylvania,17602,East,OFF-BI-10001525,Office supplies,Office supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.70,-4.76,4
4690,CA-2011-138681,2011-12-20,2011-12-22,First class,CT-11995,Carol Triggs,Consumer,United states,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furniture,"Computer Room Manger, 14""",51.97,2,0.20,10.39,2
4691,CA-2011-138681,2011-12-20,2011-12-22,First class,CT-11995,Carol Triggs,Consumer,United states,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.98,3,0.20,21.59,2
4692,CA-2011-138681,2011-12-20,2011-12-22,First class,CT-11995,Carol Triggs,Consumer,United states,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Furniture,Global Low Back Tilter Chair,242.35,3,0.20,-42.41,2
4693,CA-2011-138681,2011-12-20,2011-12-22,First class,CT-11995,Carol Triggs,Consumer,United states,Tucson,Arizona,85705,West,OFF-PA-10000357,Office supplies,Office supplies,Xerox 1888,221.92,5,0.20,77.67,2
4694,CA-2011-138681,2011-12-20,2011-12-22,First class,CT-11995,Carol Triggs,Consumer,United states,Tucson,Arizona,85705,West,OFF-PA-10003270,Office supplies,Office supplies,Xerox 1954,8.45,2,0.20,2.64,2
4695,US-2012-138121,2012-12-17,2012-12-17,Same day,JL-15835,John Lee,Consumer,United states,Detroit,Michigan,48205,Central,OFF-BI-10000320,Office supplies,Office supplies,GBC Plastic Binding Combs,29.52,4,0.00,14.46,0
4696,US-2012-138121,2012-12-17,2012-12-17,Same day,JL-15835,John Lee,Consumer,United states,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Furniture,Hon Valutask Swivel Chairs,302.94,3,0.00,48.47,0
4697,US-2012-138121,2012-12-17,2012-12-17,Same day,JL-15835,John Lee,Consumer,United states,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Furniture,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0.00,38.44,0
4698,US-2012-138121,2012-12-17,2012-12-17,Same day,JL-15835,John Lee,Consumer,United states,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Furniture,"Global Value Steno Chair, Gray",546.66,9,0.00,136.67,0
4699,US-2012-138121,2012-12-17,2012-12-17,Same day,JL-15835,John Lee,Consumer,United states,Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,3,0.00,14.85,0
4700,CA-2014-140298,2014-05-12,2014-05-18,Standard class,JK-16120,Julie Kriz,Home office,United states,Austin,Texas,78745,Central,OFF-AR-10003481,Office supplies,Office supplies,Newell 348,5.25,2,0.20,0.59,6
4701,CA-2014-140298,2014-05-12,2014-05-18,Standard class,JK-16120,Julie Kriz,Home office,United states,Austin,Texas,78745,Central,OFF-ST-10004180,Office supplies,Office supplies,Safco Commercial Shelving,74.42,2,0.20,-14.88,6
4702,CA-2014-140298,2014-05-12,2014-05-18,Standard class,JK-16120,Julie Kriz,Home office,United states,Austin,Texas,78745,Central,OFF-PA-10003657,Office supplies,Office supplies,Xerox 1927,6.85,2,0.20,2.14,6
4703,CA-2014-140298,2014-05-12,2014-05-18,Standard class,JK-16120,Julie Kriz,Home office,United states,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furniture,Telescoping Adjustable Floor Lamp,8.00,1,0.60,-7.00,6
4704,CA-2013-166240,2013-06-25,2013-06-29,Standard class,DH-13075,Dave Hallsten,Corporate,United states,Houston,Texas,77095,Central,OFF-AP-10002082,Office supplies,Office supplies,Holmes HEPA Air Purifier,8.71,2,0.80,-19.60,4
4705,CA-2013-158435,2013-05-18,2013-05-19,First class,AG-10900,Arthur Gainer,Consumer,United states,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office supplies,Office supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0.00,18.90,1
4706,CA-2013-158435,2013-05-18,2013-05-19,First class,AG-10900,Arthur Gainer,Consumer,United states,Waterbury,Connecticut,6708,East,OFF-LA-10002475,Office supplies,Office supplies,Avery 519,14.62,2,0.00,6.87,1
4707,CA-2013-158435,2013-05-18,2013-05-19,First class,AG-10900,Arthur Gainer,Consumer,United states,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furniture,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0.00,17.32,1
4708,CA-2014-138149,2014-06-30,2014-07-01,First class,WB-21850,William Brown,Consumer,United states,Los angeles,California,90049,West,OFF-BI-10003091,Office supplies,Office supplies,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.20,302.37,1
4709,CA-2014-138149,2014-06-30,2014-07-01,First class,WB-21850,William Brown,Consumer,United states,Los angeles,California,90049,West,OFF-ST-10002974,Office supplies,Office supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,0.00,39.21,1
4710,CA-2014-138149,2014-06-30,2014-07-01,First class,WB-21850,William Brown,Consumer,United states,Los angeles,California,90049,West,OFF-AR-10000255,Office supplies,Office supplies,Newell 328,11.68,2,0.00,3.04,1
4711,CA-2014-138149,2014-06-30,2014-07-01,First class,WB-21850,William Brown,Consumer,United states,Los angeles,California,90049,West,TEC-AC-10001284,Technology,Technology,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.00,22.43,1
4712,CA-2011-112403,2011-03-31,2011-03-31,Same day,JO-15280,Jas O'Carroll,Consumer,United states,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office supplies,Office supplies,Avery Round Ring Poly Binders,0.85,1,0.70,-0.60,0
4713,CA-2011-108273,2011-12-16,2011-12-21,Standard class,EJ-13720,Ed Jacobs,Consumer,United states,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office supplies,Office supplies,Xerox 224,36.29,7,0.20,12.70,5
4714,CA-2011-108273,2011-12-16,2011-12-21,Standard class,EJ-13720,Ed Jacobs,Consumer,United states,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.57,2,0.60,-74.95,5
4715,CA-2014-121643,2014-05-19,2014-05-21,First class,AB-10105,Adrian Barton,Consumer,United states,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Technology,Aastra 6757i CT Wireless VoIP phone,344.70,2,0.20,38.78,2
4716,US-2012-122910,2012-05-12,2012-05-16,Standard class,LT-16765,Larry Tron,Consumer,United states,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Technology,VTech DS6151,201.58,2,0.20,20.16,4
4717,CA-2014-143126,2014-12-04,2014-12-08,Second class,CM-12655,Corinna Mitchell,Home office,United states,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Furniture,"Bevis Oval Conference Table, Walnut",521.96,2,0.00,88.73,4
4718,CA-2012-129042,2012-12-12,2012-12-17,Standard class,EM-13960,Eric Murdock,Consumer,United states,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office supplies,Office supplies,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0.00,2.22,5
4719,CA-2012-109736,2012-10-10,2012-10-11,First class,DJ-13420,Denny Joy,Corporate,United states,San francisco,California,94109,West,OFF-PA-10004101,Office supplies,Office supplies,Xerox 1894,45.36,7,0.00,21.77,1
4720,CA-2012-142601,2012-04-18,2012-04-20,Second class,DE-13255,Deanra Eno,Home office,United states,Los angeles,California,90004,West,OFF-ST-10002756,Office supplies,Office supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0.00,9.47,2
4721,CA-2012-142601,2012-04-18,2012-04-20,Second class,DE-13255,Deanra Eno,Home office,United states,Los angeles,California,90004,West,OFF-PA-10000483,Office supplies,Office supplies,Xerox 19,61.96,2,0.00,27.88,2
4722,CA-2011-106229,2011-06-07,2011-06-11,Second class,NR-18550,Nick Radford,Consumer,United states,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Furniture,"Bevis Round Conference Table Top, X-Base",268.94,3,0.50,-209.77,4
4723,US-2014-135230,2014-09-02,2014-09-08,Standard class,CK-12325,Christine Kargatis,Home office,United states,Seattle,Washington,98103,West,OFF-AR-10001166,Office supplies,Office supplies,Staples,7.58,1,0.00,2.96,6
4724,CA-2013-159653,2013-05-23,2013-05-23,Same day,JF-15490,Jeremy Farry,Consumer,United states,Athens,Georgia,30605,South,OFF-LA-10004345,Office supplies,Office supplies,Avery 493,14.73,3,0.00,7.22,0
4725,CA-2013-131968,2013-11-12,2013-11-16,Standard class,LB-16795,Laurel Beltran,Home office,United states,Apopka,Florida,32712,South,OFF-BI-10002852,Office supplies,Office supplies,Ibico Standard Transparent Covers,9.89,2,0.70,-6.92,4
4726,CA-2013-131968,2013-11-12,2013-11-16,Standard class,LB-16795,Laurel Beltran,Home office,United states,Apopka,Florida,32712,South,OFF-AP-10001058,Office supplies,Office supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.54,3,0.20,50.37,4
4727,CA-2011-119151,2011-11-25,2011-11-29,Second class,MP-18175,Mike Pelletier,Home office,United states,New york city,New york,10009,East,OFF-ST-10003470,Office supplies,Office supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.00,55.90,4
4728,CA-2011-119151,2011-11-25,2011-11-29,Second class,MP-18175,Mike Pelletier,Home office,United states,New york city,New york,10009,East,FUR-BO-10003159,Furniture,Furniture,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.95,3,0.20,-37.94,4
4729,CA-2011-123323,2011-11-07,2011-11-12,Standard class,LH-16900,Lena Hernandez,Consumer,United states,San francisco,California,94110,West,OFF-BI-10003684,Office supplies,Office supplies,Wilson Jones Legal Size Ring Binders,123.14,7,0.20,46.18,5
4730,CA-2013-124681,2013-07-19,2013-07-24,Second class,SV-20935,Susan Vittorini,Consumer,United states,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Technology,SanDisk Cruzer 4 GB USB Flash Drive,15.58,3,0.20,3.31,5
4731,US-2012-103996,2012-03-29,2012-03-31,Second class,RB-19435,Richard Bierner,Consumer,United states,San diego,California,92105,West,OFF-PA-10001736,Office supplies,Office supplies,Xerox 1880,212.64,6,0.00,99.94,2
4732,US-2012-103996,2012-03-29,2012-03-31,Second class,RB-19435,Richard Bierner,Consumer,United states,San diego,California,92105,West,OFF-PA-10001609,Office supplies,Office supplies,Tops Wirebound Message Log Books,9.87,3,0.00,4.54,2
4733,US-2012-103996,2012-03-29,2012-03-31,Second class,RB-19435,Richard Bierner,Consumer,United states,San diego,California,92105,West,TEC-AC-10003116,Technology,Technology,Memorex Froggy Flash Drive 8 GB,53.25,3,0.00,20.77,2
4734,US-2012-103996,2012-03-29,2012-03-31,Second class,RB-19435,Richard Bierner,Consumer,United states,San diego,California,92105,West,FUR-FU-10004586,Furniture,Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0.00,9.56,2
4735,CA-2013-120530,2013-04-08,2013-04-13,Standard class,Dl-13600,Dorris liebe,Corporate,United states,New york city,New york,10035,East,FUR-CH-10000454,Furniture,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.75,3,0.10,146.39,5
4736,CA-2012-155054,2012-06-13,2012-06-19,Standard class,PS-19045,Penelope Sewall,Home office,United states,Lewiston,Maine,4240,East,OFF-BI-10004970,Office supplies,Office supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.00,3.88,6
4737,CA-2012-155054,2012-06-13,2012-06-19,Standard class,PS-19045,Penelope Sewall,Home office,United states,Lewiston,Maine,4240,East,OFF-BI-10002824,Office supplies,Office supplies,Recycled Easel Ring Binders,29.84,2,0.00,13.43,6
4738,CA-2012-155054,2012-06-13,2012-06-19,Standard class,PS-19045,Penelope Sewall,Home office,United states,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Technology,Lenovo 17-Key USB Numeric Keypad,67.98,2,0.00,14.96,6
4739,CA-2012-105725,2012-02-18,2012-02-24,Standard class,GT-14755,Guy Thornton,Consumer,United states,Long beach,California,90805,West,OFF-LA-10003510,Office supplies,Office supplies,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.00,28.09,6
4740,CA-2012-105725,2012-02-18,2012-02-24,Standard class,GT-14755,Guy Thornton,Consumer,United states,Long beach,California,90805,West,FUR-TA-10001676,Furniture,Furniture,Hon 61000 Series Interactive Training Tables,35.54,1,0.20,-0.89,6
4741,CA-2014-164364,2014-11-13,2014-11-17,Standard class,CS-12355,Christine Sundaresam,Consumer,United states,Seattle,Washington,98115,West,OFF-LA-10004853,Office supplies,Office supplies,Avery 483,9.96,2,0.00,4.58,4
4742,CA-2014-164364,2014-11-13,2014-11-17,Standard class,CS-12355,Christine Sundaresam,Consumer,United states,Seattle,Washington,98115,West,OFF-AR-10000315,Office supplies,Office supplies,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0.00,2.30,4
4743,CA-2014-164364,2014-11-13,2014-11-17,Standard class,CS-12355,Christine Sundaresam,Consumer,United states,Seattle,Washington,98115,West,OFF-SU-10000381,Office supplies,Office supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0.00,8.10,4
4744,CA-2014-168123,2014-03-06,2014-03-06,Same day,JD-16060,Julia Dunbar,Consumer,United states,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office supplies,Office supplies,Advantus Map Pennant Flags and Round Head Tacks,7.90,2,0.00,2.53,0
4745,CA-2014-168123,2014-03-06,2014-03-06,Same day,JD-16060,Julia Dunbar,Consumer,United states,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office supplies,Office supplies,Recycled Steel Personal File for Standard File Folders,221.16,4,0.00,57.50,0
4746,CA-2014-168123,2014-03-06,2014-03-06,Same day,JD-16060,Julia Dunbar,Consumer,United states,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office supplies,Office supplies,GBC ProClick Punch Binding System,127.96,2,0.00,62.70,0
4747,CA-2014-168123,2014-03-06,2014-03-06,Same day,JD-16060,Julia Dunbar,Consumer,United states,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office supplies,Office supplies,Avery Hole Reinforcements,18.69,3,0.00,9.16,0
4748,CA-2013-120005,2013-03-04,2013-03-04,Same day,TS-21160,Theresa Swint,Corporate,United states,San francisco,California,94110,West,OFF-SU-10004782,Office supplies,Office supplies,"Elite 5"" Scissors",25.35,3,0.00,7.61,0
4749,CA-2013-120005,2013-03-04,2013-03-04,Same day,TS-21160,Theresa Swint,Corporate,United states,San francisco,California,94110,West,FUR-FU-10000672,Furniture,Furniture,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.00,12.00,0
4750,CA-2013-123526,2013-12-25,2013-12-26,First class,BV-11245,Benjamin Venier,Corporate,United states,Seattle,Washington,98103,West,OFF-PA-10002986,Office supplies,Office supplies,Xerox 1898,33.40,5,0.00,16.03,1
4751,CA-2013-127649,2013-10-08,2013-10-10,First class,DL-13495,Dionis Lloyd,Corporate,United states,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Technology,Okidata C331dn Printer,837.60,3,0.20,62.82,2
4752,CA-2013-159989,2013-12-10,2013-12-14,Standard class,EB-13870,Emily Burns,Consumer,United states,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.20,-9.15,4
4753,CA-2014-103499,2014-11-21,2014-11-25,Standard class,ES-14020,Erica Smith,Consumer,United states,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Furniture,Office Star - Mesh Screen back chair with Vinyl seat,209.57,2,0.20,-23.58,4
4754,US-2012-167220,2012-12-12,2012-12-16,Standard class,JB-15925,Joni Blumstein,Consumer,United states,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Technology,AmazonBasics 3-Button USB Wired Mouse,22.37,4,0.20,6.43,4
4755,CA-2014-126354,2014-02-04,2014-02-09,Standard class,SC-20380,Shahid Collister,Consumer,United states,Pembroke pines,Florida,33024,South,OFF-BI-10000301,Office supplies,Office supplies,GBC Instant Report Kit,3.88,2,0.70,-2.59,5
4756,CA-2014-126354,2014-02-04,2014-02-09,Standard class,SC-20380,Shahid Collister,Consumer,United states,Pembroke pines,Florida,33024,South,OFF-PA-10004381,Office supplies,Office supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,115.30,3,0.20,40.35,5
4757,CA-2014-169817,2014-09-22,2014-09-26,Standard class,EB-13870,Emily Burns,Consumer,United states,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office supplies,Office supplies,Insertable Tab Indexes For Data Binders,1.91,2,0.70,-1.53,4
4758,US-2014-144582,2014-05-01,2014-05-06,Standard class,TC-21475,Tony Chapman,Home office,United states,Danville,Illinois,61832,Central,OFF-BI-10001575,Office supplies,Office supplies,GBC Linen Binding Covers,43.37,7,0.80,-69.40,5
4759,CA-2011-121573,2011-11-03,2011-11-07,Standard class,SG-20605,Speros Goranitis,Consumer,United states,New york city,New york,10009,East,TEC-PH-10000984,Technology,Technology,Panasonic KX-TG9471B,783.96,4,0.00,219.51,4
4760,CA-2011-121573,2011-11-03,2011-11-07,Standard class,SG-20605,Speros Goranitis,Consumer,United states,New york city,New york,10009,East,OFF-BI-10000666,Office supplies,Office supplies,Surelock Post Binders,48.90,2,0.20,18.34,4
4761,CA-2011-121573,2011-11-03,2011-11-07,Standard class,SG-20605,Speros Goranitis,Consumer,United states,New york city,New york,10009,East,OFF-BI-10003712,Office supplies,Office supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.86,2,0.20,2.85,4
